Gene,BaseGeneMean,OutlierFactor,GeneMean,DEFacGroup1,DEFacGroup2,true_log2_fc,sparsity,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,sparsity_category
Gene221,0.0881517631994298,1,0.0881517631994298,2.86314370021062,0.43125103497652,2.73100025625268,0.898528857035081,2.58441397966203e-47,3.64179875296468,0.18,0.02,1.04487857197736e-43,Medium sparsity
Gene2210,0.0937710525147878,1,0.0937710525147878,0.465462834574306,1.58319898092643,-1.76610470504585,0.930592229347416,1.06472015769854e-15,-2.13163086466353,0.031,0.109,4.30466359757518e-12,High sparsity
Gene2211,0.755095183459833,1,0.755095183459833,0.748231497027935,0.466905997135821,0.68035257856752,0.74349302150132,8.03605930336169e-09,0.669899290454878,0.306,0.205,3.24897877634913e-05,Medium sparsity
Gene2212,0.959053828900116,1,0.959053828900116,0.757530044376969,2.32518589648346,-1.61797104946042,0.454545454545455,1.12820068571231e-91,-1.58503038077296,0.39,0.707,4.56131537233488e-88,Low sparsity
Gene2213,0.0258252798767596,1,0.0258252798767596,0.570463017750577,1.32348106756986,-1.21413229025807,0.985665786495662,0.0197222266645421,-1.5767798121705,0.008,0.021,1,High sparsity
Gene2214,0.0424526813646487,1,0.0424526813646487,0.593702772634281,1.75447556128638,-1.56322709634443,0.9622783855149,1.23465964809967e-05,-1.41351187511196,0.021,0.055,0.0499172895726696,High sparsity
Gene2215,0.348117485849677,1,0.348117485849677,0.836395414954699,1.27386856658832,-0.60695937458567,0.80384760467748,4.17103360328224e-05,-0.678399540215122,0.166,0.228,0.168634888580701,Medium sparsity
Gene2216,0.185720066200788,1,0.185720066200788,0.677167265680603,0.555856732081365,0.284799147930899,0.926442851754055,,,,,,High sparsity
Gene2217,0.621240816431127,16.0582490700895,2.92621746239878,1.94039130350162,0.606596522635467,1.67753848601982,0.200678989060732,7.31314808557583e-214,1.73133057528577,0.939,0.654,2.95670577099831e-210,Low sparsity
Gene2218,0.122106565180079,1,0.122106565180079,1.92795648619709,0.573151751972827,1.7500834169673,0.885326291965296,1.88531295329938e-25,2.05152406354033,0.177,0.05,7.62232027018938e-22,Medium sparsity
Gene2219,0.00560216250805485,1,0.00560216250805485,0.595521688170711,1.78108841427107,-1.58053317909742,0.994718973972086,,,,,,High sparsity
Gene222,0.149194453434988,1,0.149194453434988,1.91073905865213,1.92528360313625,-0.0109402079196554,0.838174273858921,0.0262044968624835,-0.32352377799918,0.161,0.162,1,Medium sparsity
Gene2220,0.0966824861926735,1,0.0966824861926735,1.12982724923311,0.621569450297731,0.862114698048582,0.943794794417201,7.32551590453923e-07,1.63790470498795,0.079,0.033,0.00296170608020521,High sparsity
Gene2221,0.0775928859502993,1,0.0775928859502993,1.35502617763616,0.671133514782705,1.01364901442501,0.941908713692946,6.5614449270649e-07,1.35982826004909,0.081,0.034,0.00265279218401234,High sparsity
Gene2222,0.249625635866195,1,0.249625635866195,2.46835496310304,0.460740460570073,2.42152367602932,0.788004526593738,1.50884611278369e-68,2.63567765467061,0.344,0.075,6.10026483398445e-65,Medium sparsity
Gene2223,0.161648039659476,1,0.161648039659476,1.93965475213249,1.73231854403079,0.163095641854653,0.832516031686156,0.508559640023136,0.107345298488682,0.169,0.166,1,Medium sparsity
Gene2224,0.0846310911995971,68.7119609077302,12.5210500227184,1.32822054680525,1.16607382736412,0.187835589057828,0.000754432289701999,5.64798044763563e-08,0.165328135945606,0.999,0.999,0.000228347849497908,Low sparsity
Gene2225,0.176677399937446,1,0.176677399937446,0.550144979240193,0.577515760610325,-0.0700484577826919,0.926820067898906,,,,,,High sparsity
Gene2226,0.109665787708359,1,0.109665787708359,0.533281157433619,0.733935170031315,-0.460756278753866,0.948321388155413,0.571729122267533,-0.333840995445934,0.047,0.056,1,High sparsity
Gene2227,0.119445270064515,1,0.119445270064515,1.9270724311544,0.558775995111816,1.7860688486015,0.895511127876273,1.89366035300729e-25,2.12154970223812,0.164,0.042,7.65606880720847e-22,Medium sparsity
Gene2228,0.382798532530417,1,0.382798532530417,0.62998825641297,1.53546443001731,-1.28527825102576,0.753677857412297,1.66083391224069e-25,-1.20628529224775,0.161,0.335,6.71475150718911e-22,Medium sparsity
Gene2229,0.573376839609368,1,0.573376839609368,2.42551278509563,0.680949676903115,1.83266969394218,0.616371180686533,1.60574100789103e-78,1.86122690729082,0.548,0.213,6.49201089490342e-75,Low sparsity
Gene223,0.783306911664119,1,0.783306911664119,0.635010427347773,0.684080600470988,-0.107386035658542,0.712184081478687,0.238962681467878,-0.191255968949571,0.276,0.3,1,Medium sparsity
Gene2230,0.599449530244807,1,0.599449530244807,1.33158140986114,0.538351495607786,1.30652029736031,0.710298000754432,4.22068905776649e-34,1.44721976438716,0.392,0.184,1.70642458605499e-30,Medium sparsity
Gene2231,0.198938024293677,1,0.198938024293677,1.28889759730662,0.812275845418013,0.666095997555067,0.84534138061109,0.0405490332006162,0.455886663105332,0.171,0.138,1,Medium sparsity
Gene2232,0.0508986803452777,1,0.0508986803452777,1.3510220785199,1.49993971600951,-0.150853267109624,0.951716333459072,,,,,,High sparsity
Gene2233,0.0458567110304343,1,0.0458567110304343,0.398487075640684,1.88280666871164,-2.24028002969593,0.956997359486986,7.19779154351623e-20,-3.38771009219662,0.009,0.078,2.91006712104361e-16,High sparsity
Gene2234,0.161194972957144,1,0.161194972957144,1.41730245963221,0.561916481950869,1.33472004695616,0.901546586193889,2.09204075509362e-08,1.0998301107012,0.132,0.064,8.45812077284349e-05,High sparsity
Gene2235,0.205576460378603,1,0.205576460378603,0.651337741687696,1.62826197114519,-1.32185510255084,0.850245190494153,1.13221958253486e-13,-1.24479625693063,0.099,0.203,4.57756377218844e-10,Medium sparsity
Gene2236,0.190609266320404,1,0.190609266320404,0.933970557450316,1.22599680699405,-0.392506245504818,0.878536401357978,0.0217152335361924,-0.220273477984231,0.105,0.138,1,Medium sparsity
Gene2237,0.35872691593508,1,0.35872691593508,0.561552044795875,0.395693028808543,0.505038089589054,0.902678234628442,0.00356793253737904,0.690257951222791,0.116,0.078,1,High sparsity
Gene2238,0.59107359293007,1,0.59107359293007,1.69007257482179,1.46831785023621,0.202920894218954,0.533006412674463,0.0153304135438176,0.262030967423855,0.484,0.45,1,Low sparsity
Gene2239,0.0157246491700331,1,0.0157246491700331,1.72360327769547,0.570711447004599,1.59459434189776,0.986420218785364,0.0316337776101923,1.52287078484478,0.019,0.008,1,High sparsity
Gene224,0.273557760392041,1,0.273557760392041,0.624343282489488,1.4980170939313,-1.26264269758301,0.838928706148623,9.07949874810944e-18,-1.40524515900711,0.102,0.222,3.67084134386065e-14,Medium sparsity
Gene2240,0.571013245030584,1,0.571013245030584,0.632885751464787,2.05720409785991,-1.70066793962782,0.666540927951716,1.05427692046539e-50,-1.61084274712149,0.208,0.463,4.26244158944157e-47,Low sparsity
Gene2241,0.0940382148249855,1,0.0940382148249855,2.19622750161183,0.642023954656425,1.77432847510258,0.915880799698227,1.4229829326542e-21,2.18323042294657,0.134,0.032,5.75311999672092e-18,High sparsity
Gene2242,0.0817043226160392,1,0.0817043226160392,2.16843981446837,1.78209021136188,0.28308703191914,0.885326291965296,0.326475452420639,0.238652343879799,0.124,0.105,1,Medium sparsity
Gene2243,0.0566301156946219,1,0.0566301156946219,1.41627732181415,2.30222966605885,-0.700927973406176,0.933609958506224,3.87482994577535e-06,-1.16587278129705,0.043,0.091,0.0156659374707697,High sparsity
Gene2244,0.0785047597975278,1,0.0785047597975278,0.718512352653599,0.418669261238461,0.779201960612625,0.964918898528857,,,,,,High sparsity
Gene2245,0.507290488580604,1,0.507290488580604,1.8247544295084,1.52700599210118,0.256996599674632,0.580535646925688,0.000982004870544245,0.298886435209508,0.45,0.387,1,Low sparsity
Gene2246,0.0594862471298942,1,0.0594862471298942,0.564117675295888,1.92864371059068,-1.77351860446837,0.941531497548095,9.45406064344262e-11,-1.90920289395277,0.03,0.088,3.82227671814385e-07,High sparsity
Gene2247,0.876758070344733,1,0.876758070344733,0.509706334833914,0.703435309366642,-0.464751469997989,0.709920784609581,0.00236540435269779,-0.271086044857647,0.26,0.321,1,Medium sparsity
Gene2248,0.423080110009025,1,0.423080110009025,0.764180562122999,2.15887646377722,-1.49829522461912,0.680875141456054,4.10164997607343e-39,-1.5028547380925,0.214,0.428,1.65829708532649e-35,Low sparsity
Gene2249,0.0646743295913774,1,0.0646743295913774,1.69611150269364,0.476648103245922,1.83123455553836,0.947566955865711,1.65335319663902e-15,2.53513388447626,0.086,0.018,6.68450697401156e-12,High sparsity
Gene225,0.165763090068232,49.2142955549159,8.96808428016534,1.3741778070851,1.99286093789644,-0.536272353361171,0.00641267446246699,1.06662377133741e-58,-0.516551948352998,0.99,0.997,4.31235990751713e-55,Low sparsity
Gene2250,0.0991683603193056,1,0.0991683603193056,2.19721272324652,1.83862679689344,0.25704587881279,0.878159185213127,0.117957926913074,0.164445370137268,0.133,0.11,1,Medium sparsity
Gene2251,0.0593329680003272,1,0.0593329680003272,0.537588004783442,1.48568007369018,-1.46655062671495,0.957374575631837,1.88237022576661e-05,-0.912768820325547,0.025,0.061,0.0761042282277439,High sparsity
Gene2252,0.364435655617921,1,0.364435655617921,0.80463078069872,1.16642787590759,-0.535698269854704,0.794417201056205,0.000401661413260589,-0.525221977782012,0.176,0.237,1,Medium sparsity
Gene2253,0.0436452286984524,1,0.0436452286984524,1.45637935332332,1.16087701967781,0.327171048461242,0.963787250094304,0.330093910437536,0.438790598316542,0.041,0.031,1,High sparsity
Gene2254,0.170700032061268,1,0.170700032061268,1.29665300339163,0.467390817098243,1.47209115774782,0.894002263296869,3.6990369129628e-15,1.56499386990965,0.153,0.058,1.49552062391086e-11,Medium sparsity
Gene2255,0.071526832353354,1,0.071526832353354,0.809058366907515,0.438036690482113,0.885192068225882,0.965296114673708,0.000183868798000317,1.23180506289792,0.049,0.02,0.743381550315283,High sparsity
Gene2256,0.348455373816376,1,0.348455373816376,0.793587129066719,0.553952677881949,0.5186258898458,0.870992078460958,3.24680855398049e-05,0.696305700301907,0.158,0.099,0.131268469837431,Medium sparsity
Gene2257,0.106676523058919,1,0.106676523058919,1.06938202948609,1.43316971749758,-0.422432127042043,0.911731422104866,0.00612009192416513,-0.722191881581059,0.073,0.104,1,High sparsity
Gene2258,0.0158587290923302,1,0.0158587290923302,0.584583473467623,0.655488076572408,-0.165160493994772,0.992832893247831,,,,,,High sparsity
Gene2259,0.214998382859852,1,0.214998382859852,0.816890447619501,1.47747954015308,-0.854923634350701,0.843832516031686,1.78485970105888e-07,-0.835529616129095,0.118,0.196,0.000721618777138104,Medium sparsity
Gene226,0.4024549168415,1,0.4024549168415,0.571130581060587,1.44983252337947,-1.34399371716489,0.760467748019615,2.82923019838187e-26,-1.37071463560093,0.156,0.326,1.14385776920579e-22,Medium sparsity
Gene2260,0.383754508925595,1,0.383754508925595,1.94965972178651,0.622540559619349,1.64698260985369,0.717465107506601,1.15591648581232e-46,1.64947488950099,0.403,0.158,4.67337035213922e-43,Medium sparsity
Gene2261,1.20627461102625,1,1.20627461102625,0.758406601490112,1.2107357802844,-0.674840631805961,0.504715201810638,4.26448819163862e-17,-0.696193413570874,0.433,0.56,1.72413257587949e-13,Low sparsity
Gene2262,0.13605587709611,1,0.13605587709611,0.592427528543069,0.586772285020454,0.0138379505200872,0.949453036589966,0.697127765987386,0.113861844570499,0.049,0.052,1,High sparsity
Gene2263,0.892258299896788,1,0.892258299896788,1.68132265167549,0.853412966665519,0.978280673375339,0.499056959637873,2.58330697823941e-33,0.960896189207469,0.61,0.388,1.04443101130219e-29,Low sparsity
Gene2264,0.163816146986118,1,0.163816146986118,0.662444948936138,0.496298990855779,0.41659104632409,0.941531497548095,0.502356041709327,0.205878098150155,0.064,0.053,1,High sparsity
Gene2265,0.227165121668315,1,0.227165121668315,0.466510272196586,1.14981700904384,-1.30142352398762,0.900414937759336,3.01444099572059e-12,-1.404462991494,0.059,0.142,1.21873849456983e-08,High sparsity
Gene2266,0.541518927137174,1,0.541518927137174,0.539324736818299,0.626354057432225,-0.215824189567673,0.806488117691437,0.0320168299709422,-0.324160912979248,0.175,0.213,1,Medium sparsity
Gene2267,0.275421220791535,1,0.275421220791535,0.695348030346175,1.5392707687816,-1.14643988386205,0.821953979630328,1.32196311805113e-15,-1.22424317898132,0.12,0.238,5.34469688628072e-12,Medium sparsity
Gene2268,0.277329986709401,1,0.277329986709401,0.504302526031478,1.10462584908911,-1.13119643625463,0.850622406639004,1.43536594619223e-13,-1.18878236448802,0.099,0.202,5.80318452045517e-10,Medium sparsity
Gene2269,0.123856303497918,1,0.123856303497918,0.648241044333144,0.865209357763019,-0.416518899102882,0.930215013202565,0.0465785830003989,-0.234005166291482,0.059,0.081,1,High sparsity
Gene227,0.421837066748204,1,0.421837066748204,0.62806634057671,0.797827698262294,-0.345160256193574,0.816672953602414,0.00283778517681212,-0.465996561245243,0.159,0.209,1,Medium sparsity
Gene2270,0.561265028574283,1,0.561265028574283,1.3182578038542,1.60190186437555,-0.281153230905244,0.572614107883817,0.0026779296236116,-0.351722185922943,0.401,0.455,1,Low sparsity
Gene2271,0.465396856865225,1,0.465396856865225,1.68605127599933,1.54972697536242,0.121634342322134,0.652583930592229,0.314694853678448,0.133672245697655,0.361,0.334,1,Low sparsity
Gene2272,0.398125540437061,1,0.398125540437061,0.718406348119064,2.50663116003589,-1.80287772197106,0.683892870614862,1.29129765158611e-52,-1.63346720190931,0.184,0.453,5.22071640536265e-49,Low sparsity
Gene2273,0.252819020989505,1,0.252819020989505,0.497728796020078,0.479240269864572,0.0546107155294813,0.92078460958129,0.564040915113281,0.185556217550799,0.08,0.078,1,High sparsity
Gene2274,0.595867030507357,1,0.595867030507357,0.630377807560659,1.8637910897335,-1.56395150822682,0.627687665032063,2.02610445559324e-47,-1.36262423703119,0.243,0.507,8.19154031396349e-44,Low sparsity
Gene2275,0.0427126184070764,1,0.0427126184070764,1.18820046487033,1.488962084303,-0.32552875877022,0.960769520935496,0.60787368170676,-0.32786013263336,0.036,0.043,1,High sparsity
Gene2276,0.357206208263552,84.0126818687337,15.30922678271,1.97925962147718,1.66187653730379,0.252147657923355,0,5.56695670260688e-27,0.252297400217667,1,1,2.25072059486396e-23,Low sparsity
Gene2277,0.0577348896363882,1,0.0577348896363882,0.823632246858143,0.589747421215467,0.481903110471165,0.975480950584685,0.135898468173288,0.87747227442817,0.03,0.018,1,High sparsity
Gene2278,0.467534944861899,1,0.467534944861899,0.500480723655194,1.16059850185059,-1.21348256281965,0.784609581290079,5.72056324739745e-19,-1.22910605516314,0.146,0.287,2.31282372092279e-15,Medium sparsity
Gene2279,0.0393654944919109,1,0.0393654944919109,1.64580788519264,1.90329203118929,-0.209700998088518,0.953225198038476,,,,,,High sparsity
Gene228,0.0622543976011027,1,0.0622543976011027,0.738013607821681,1.18945602523163,-0.688582612917386,0.963032817804602,0.00584118299199069,-1.01102571250777,0.026,0.048,1,High sparsity
Gene2280,0.0375968406312792,1,0.0375968406312792,0.543012133894006,1.72816377959302,-1.67018360816355,0.974726518294983,0.0193643381592301,-1.3665525555184,0.017,0.034,1,High sparsity
Gene2281,0.170574412752735,1,0.170574412752735,1.57072506867197,0.620788964863274,1.33925586355692,0.873632591474915,1.6643112838919e-14,1.49141956437161,0.175,0.076,6.72881052077495e-11,Medium sparsity
Gene2282,0.160923252373868,1,0.160923252373868,1.77049685998825,0.710159104827394,1.31794009615479,0.879668049792531,3.65504375411548e-10,0.833732016540253,0.161,0.078,1.47773418978889e-06,Medium sparsity
Gene2283,1.00268866394408,1,1.00268866394408,0.5540389644125,1.79473772751457,-1.69571368571898,0.514522821576763,1.51397219629426e-89,-1.7205107161926,0.327,0.65,6.12098958961769e-86,Low sparsity
Gene2284,0.0292367340967136,1,0.0292367340967136,0.555156471092715,0.466225978846626,0.251865057052661,0.986797434930215,0.922497900183055,0.315236884958192,0.014,0.012,1,High sparsity
Gene2285,0.420515757716321,1,0.420515757716321,1.71928994477904,2.05677842401501,-0.25857351667746,0.602036967182195,0.00591785188552412,-0.226853813117927,0.369,0.428,1,Low sparsity
Gene2286,0.216317125471717,1,0.216317125471717,2.13019583743633,0.523447057171879,2.02487053764997,0.83025273481705,6.46177856019109e-46,2.09641315506791,0.27,0.066,2.61249707188526e-42,Medium sparsity
Gene2287,0.299763779754183,9.66463029477777,1.7611390764192,0.582541306441154,0.606273112482413,-0.0576074909574831,0.495662014334214,,,,,,Low sparsity
Gene2288,0.343302256673436,1,0.343302256673436,1.41673197411426,1.15764563112591,0.291373151262834,0.728781591852131,0.00070811633811599,0.460515798211164,0.302,0.239,1,Medium sparsity
Gene2289,0.0544693396291395,77.0001014236552,14.031357989836,0.687584726831219,1.04797423951363,-0.607993850089711,0.017729158807997,1.13116879812178e-52,-0.539633240341692,0.97,0.995,4.57331545080636e-49,Low sparsity
Gene229,0.201524709001398,1,0.201524709001398,0.597442294015409,1.55379541989752,-1.37892528679651,0.865333836288193,8.25742132256883e-20,-1.64735996671773,0.076,0.196,3.33847544071458e-16,Medium sparsity
Gene2290,0.112125337574818,1,0.112125337574818,0.427708488197767,0.472792952467844,-0.144580691747752,0.958129007921539,0.56116469486909,-0.268688777391288,0.038,0.046,1,High sparsity
